IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.479474
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.543093
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.527853
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.536956
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.574659
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.637536
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.718999
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.703264
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.650123
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.661143
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.621657
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.82
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.87
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.89
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.81
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.81
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.78
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.77
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.7505
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.694409
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",498,"Republic of Moldova","MD","MDA",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.730637
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.189782
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.220712
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.287229
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.333674
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.345017
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.298916
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.314641
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.427691
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.517152
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.558792
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.585282
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.600857
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.708244
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.724581
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.766485
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.790093
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.773402
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.626532
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.581342
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.504
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.505
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.505
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.452
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.449
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.49
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.49
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.47
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.42
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.507367
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.397875
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.341013
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.367402
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.388089
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.429676
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.456939
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.456335
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.421208
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.432918
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.459384
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.458874
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.384335
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.290289
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.294309
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.281065
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.211409
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.16958
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.126816
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",762,"Tajikistan","TJ","TJK",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.072325
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.108471
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.09163
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.126666
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.173023
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.214726
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.220777
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.296785
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.342733
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.444171
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.469502
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.436126
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.464018
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.528347
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.515169
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.466096
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.386783
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.391451
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.299933
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.233007
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.217631
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.208113
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.147523
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.897
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",804,"Ukraine","UA","UKR",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0.977
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",860,"Uzbekistan","UZ","UZB",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.696102
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",860,"Uzbekistan","UZ","UZB",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.609737
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",860,"Uzbekistan","UZ","UZB",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.574738
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",860,"Uzbekistan","UZ","UZB",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.503429
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",860,"Uzbekistan","UZ","UZB",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.496159
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",860,"Uzbekistan","UZ","UZB",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.4381
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",860,"Uzbekistan","UZ","UZB",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.461132
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",860,"Uzbekistan","UZ","UZB",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.573356
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",860,"Uzbekistan","UZ","UZB",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.634888
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",860,"Uzbekistan","UZ","UZB",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.559144
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",860,"Uzbekistan","UZ","UZB",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.44213
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",860,"Uzbekistan","UZ","UZB",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.353628
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",860,"Uzbekistan","UZ","UZB",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.336733
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",860,"Uzbekistan","UZ","UZB",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.445493
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",860,"Uzbekistan","UZ","UZB",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.546374
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",860,"Uzbekistan","UZ","UZB",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.582871
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",860,"Uzbekistan","UZ","UZB",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.564492
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",860,"Uzbekistan","UZ","UZB",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.570115
